sample_datetime,time_interval,rundate,treatment,syringe_number,bottle,SampleID,raw_CO2,delCO2,CO2_conc_umolL,AF,CO2_13C_umolL,DIC_molL,DIC_mgL,DIC_13C_umolL
2022-07-12T16:30:00Z,T0,2022-07-13,LW,33,A,2,469.74774008029,17.275475896913,32.42636714743082,0.01130212962713399,0.3664870048373021,0.0016126584373969534,19.369640491574806,18.226474703751713
2022-07-12T16:30:00Z,T0,2022-07-13,LW,70,A,3,467.698142391667,14.8369598501667,32.284884812370606,0.011275342712603218,0.3640231406963973,0.0016124835760371599,19.367540231782325,18.18130493826297
2022-07-12T16:30:00Z,T0,2022-07-13,LW,72,A,4,473.8441007214,16.27398308748,32.70913613764291,0.011291128479935205,0.36932305859781767,0.0016130070695339665,19.37382791217247,18.212670061151794
2022-07-12T16:30:00Z,T0,2022-07-13,LW,32,A,5,468.8601203552,17.31395687574,32.36509536124159,0.011302552326146006,0.3658081838611385,0.0016125827452820771,19.368731353583026,18.226300858790854
2022-07-12T16:30:00Z,T0,2022-07-13,LW,37,A,6,445.892787932292,17.0552732849583,30.77967601805323,0.011299710777695463,0.3478014368351707,0.0016106046400107554,19.34497233116918,18.199366609335854
2022-07-12T16:30:00Z,T0,2022-07-13,LW,71,A,7,472.1059065944,15.12753015594,32.58914977873893,0.011278534681631478,0.36755785602438984,0.00161285927261909,19.37205272342789,18.190689242825325
2022-07-12T16:30:00Z,T0,2022-07-13,LW,BH21,A,8,431.012251184203,17.3645357839855,29.752482682621977,0.011303107915791625,0.3362955225243977,0.001609301152681733,19.329316144860293,18.190104597769484
2022-07-12T16:30:00Z,T0,2022-07-13,LW,74,A,9,442.1885990672,17.33556110118,30.523978378928103,0.011302789640240682,0.3450061066002792,0.0016102818677595566,19.341095513660033,18.200677212780132
2022-07-13T14:45:00Z,T1,2022-07-13,LW,BH12,A,2,417.850193213403,20.7977862853472,28.843914768907307,0.011340819378286954,0.3271136275568813,0.001608132151684113,19.31527527387788,18.237536268665483
2022-07-13T14:45:00Z,T1,2022-07-13,LW,73,A,3,423.6767228448,20.67382760728,29.246116148291858,0.011339457843155522,0.33163510113958544,0.0016086515941516706,19.321514297355716,18.241236936207795
2022-07-13T14:45:00Z,T1,2022-07-13,LW,110n,A,4,456.8304916332,18.65077359358,31.534698268708105,0.01131723652829065,0.3568856391552473,0.0016115514974869027,19.356345036315187,18.238309474580273
2022-07-13T14:45:00Z,T1,2022-07-13,LW,8G,A,5,450.8604230902,20.15783469278,31.122588495838187,0.011333790249030404,0.35273689001871666,0.0016110358098584238,19.350151112209527,18.259141952612204
2022-07-15T18:00:00Z,T2,2022-07-16,LW,73,A,2,481.820413797,22.85919004406,33.2597356066857,0.01136346083865148,0.3779457030704752,0.0016136827628382203,19.38194366444986,18.33702088151904
2022-07-15T18:00:00Z,T2,2022-07-16,LW,110n,A,3,498.0839210736,20.97456062118,34.3823944575102,0.011342761022617004,0.3899912837168896,0.0016150482981044504,19.398345108532553,18.31910688538309
2022-07-15T18:00:00Z,T2,2022-07-16,LW,BH12,B,4,471.6124723668,22.1440022401,32.555088349460874,0.011355605679724679,0.3696827461650766,0.0016128172797585034,19.37154834717938,18.314517062383768
2022-07-15T18:00:00Z,T2,2022-07-16,LW,8G,B,5,483.5751940978,21.62520849458,33.380866897891266,0.011349907507627497,0.37886975181549026,0.001613830871219706,19.383722594219886,18.316831121297568
2022-07-17T23:00:00Z,T3,2022-07-18,LW,73,A,2,549.022540504167,20.1587243996667,37.89865272701566,0.011333800021502539,0.42953575109236736,0.001619233693979097,19.448615898382933,18.352070875637924
2022-07-17T23:00:00Z,T3,2022-07-18,LW,110n,A,3,816.413155955417,8.06663884483542,56.35644513048256,0.01120096363802254,0.6312464926747476,0.0016398497786452274,19.696235691307827,18.367897742424503
2022-07-17T23:00:00Z,T3,2022-07-18,LW,BH12,B,4,563.296391356875,19.4727238394167,38.88396694753424,0.011326264986661581,0.4404101133803633,0.0016203851553593391,19.46244610102102,18.35291165005267
2022-07-17T23:00:00Z,T3,2022-07-18,LW,8G,B,5,576.6001077078,17.43966318634,39.80231344292481,0.011303933159949783,0.4499226907701928,0.0016214510673481122,19.475248769918174,18.328774487432295
2022-07-19T10:35:00Z,T4,2022-07-19,LW,73,A,3,536.3553214,22.41483018,37.02424320385656,0.011358580292826511,0.4205428392121411,0.0016182045578808709,19.436254944707137,18.3805064009077
2022-07-19T10:35:00Z,T4,2022-07-19,LW,110n,A,4,605.6896134,19.45250701,41.81034224483311,0.011326042923126832,0.4735457308956028,0.0016237595148992261,19.502975533454602,18.39076996258424
2022-07-19T10:35:00Z,T4,2022-07-19,LW,BH12,B,5,551.7300312,23.6843551,38.08554896910578,0.011372523761285424,0.4331288106127551,0.001619452755099267,19.451247041497293,18.41726493764556
2022-07-19T10:35:00Z,T4,2022-07-19,LW,86,B,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-19T11:30:00Z,T4,2022-07-19,CNP,33,A,7,1815.848714,23.47073244,125.34680225239616,0.011370177524646799,1.4252153937565415,0.001711307899490916,20.55451918078539,19.45787461654214
2022-07-19T11:30:00Z,T4,2022-07-19,CNP,37,A,8,1752.094302,23.41618284,120.94587853442954,0.011369578399762551,1.3751036481253551,0.0017068331788930604,20.500773311684547,19.40597364274059
2022-07-19T11:30:00Z,T4,2022-07-19,CNP,71,B,9,1782.938648,23.09377711,123.0750427697858,0.01136603736363062,1.3988755346518218,0.0017089987015966512,20.526783404877378,19.424543096743754
2022-07-19T11:30:00Z,T4,2022-07-19,CNP,74,B,10,1761.063994,23.00702136,121.56505027529124,0.011365084506366491,1.381597069399376,0.0017074630545008847,20.508338747610125,19.40546190590121
2022-07-19T12:30:00Z,T4,2022-07-19,NP,BH21,A,11,1063.645423,24.40918911,73.42272044776041,0.01138048459456526,0.835586138946809,0.0016579544716890753,19.913691159457482,18.868325323548106
2022-07-19T12:30:00Z,T4,2022-07-19,NP,32,A,12,1111.593749,24.3406333,76.73256079465585,0.011379731653357749,0.8731959509181431,0.0016614126683879176,19.955227560007277,18.906430331743547
2022-07-19T12:30:00Z,T4,2022-07-19,NP,70,B,13,1035.370214,21.90271191,71.47090199292842,0.011352955475092555,0.8114059680904201,0.001655908783974323,19.88912040431559,18.799458695275142
2022-07-19T12:30:00Z,T4,2022-07-19,NP,72,B,14,1024.383721,22.05780523,70.71251185012582,0.011354658939249253,0.8029164547957999,0.0016551125350670029,19.87955665868977,18.793238341762038
2022-07-19T13:40:00Z,T4,2022-07-19,C,BH13,A,15,1129.406927,22.70542093,77.96219236199839,0.011361771948979955,0.8857886502595326,0.0016626942325607451,19.97062042728711,18.89115269123943
2022-07-19T13:40:00Z,T4,2022-07-19,C,30,A,16,1009.292523,22.52998914,69.67077671168975,0.011359845124964654,0.7914492331807897,0.0016540174652487272,19.86640377510246,18.78938223921215
2022-07-19T13:40:00Z,T4,2022-07-19,C,4048,B,17,955.3799578,23.20130512,65.94922898750869,0.011367218364593435,0.7496592868775865,0.0016500917530648434,19.819252046061834,18.756953278702863
2022-07-19T13:40:00Z,T4,2022-07-19,C,4002,B,18,1056.177373,22.37406696,72.90720603329197,0.011358132574993513,0.8280897117984971,0.0016574146486793072,19.907207345287155,18.82513531143587
2022-07-21T16:40:00Z,T5,2022-07-22,LW,BH21,A,3,573.2234691154,24.316700739,39.56922637644391,0.011379468804302458,0.45027677716112546,0.0016211811647493623,19.472006969804593,18.448180490388093
2022-07-21T16:40:00Z,T5,2022-07-22,LW,BH13,A,4,669.4277196775,24.9798333361667,46.21014038986073,0.01138675187521833,0.5261834027383491,0.0016287275305714238,19.56264636969337,18.545916262953877
2022-07-21T16:40:00Z,T5,2022-07-22,LW,4002,B,5,624.955767181667,21.4039923330208,43.14027174260231,0.011347477759518004,0.4895332741387427,0.001625273243313895,19.521156925443194,18.442751981644115
2022-07-21T16:40:00Z,T5,2022-07-22,LW,4048,B,6,554.7341622548,22.90802174112,38.292922093509304,0.011363997169784593,0.43516065829342165,0.0016196954557493488,19.454162119005428,18.406214575048566
2022-07-21T17:22:00Z,T5,2022-07-22,C,147,A,7,1090.885339048,22.27244622182,75.30307333394282,0.011357016434299656,0.8552182414068608,0.0016599206936837342,19.93730745183533,18.851746597800254
2022-07-21T17:22:00Z,T5,2022-07-22,C,110n,A,8,1179.89314115625,19.4897796758333,81.44722140297807,0.011326452329477623,0.9225080705892408,0.0016663179959276527,20.014145449087035,18.873471346625248
2022-07-21T17:22:00Z,T5,2022-07-22,C,8G,B,9,1134.18727559,23.23943060196,78.29217657532435,0.01136763710346942,0.8899970513490365,0.0016630378780575444,19.974747953349166,18.904811087081995
2022-07-21T17:22:00Z,T5,2022-07-22,C,BH12,B,10,1128.02017993333,23.8905638941458,77.86646615474346,0.011374788560213999,0.8857145884412665,0.001662594521817536,19.969422801550422,18.911661147044576
2022-07-21T18:52:00Z,T5,2022-07-22,NP,70,A,11,1000.18142241771,22.753048027125,69.04184363252686,0.011362295051475284,0.7844737982505903,0.0016533555601105476,19.858453632487787,18.78591369897322
2022-07-21T18:52:00Z,T5,2022-07-22,NP,71,A,12,1004.978812858,23.34385081598,69.37300423319272,0.011368783967235022,0.7886866982852486,0.001653704155769635,19.862640614949086,18.800605292663754
2022-07-21T18:52:00Z,T5,2022-07-22,NP,73,B,14,998.0466525675,23.0543872469375,68.8944819210552,0.011365604736428366,0.7830274500357234,0.0016532003866590306,19.856589844161615,18.789622144877086
2022-07-21T20:00:00Z,T5,2022-07-22,CNP,37,A,15,1818.99532365417,25.2707641477708,125.56401057765244,0.011389947084266888,1.430167436167789,0.0017115286167986704,20.557170216368828,19.494220378545354
2022-07-21T20:00:00Z,T5,2022-07-22,CNP,33,A,16,1871.14179296458,25.1870142718958,129.1636459032265,0.01138902728569407,1.4710482875115736,0.0017151846940559612,20.60108336030615,19.534285280608177
2022-07-21T20:00:00Z,T5,2022-07-22,CNP,30,B,18,1803.26606459375,24.8619142401875,124.47823051799094,0.011385456797973962,1.4172415158508298,0.00171042517428897,20.543916768384815,19.47397192803415
2022-07-22T10:10:00Z,T6,2022-07-22,LW_noleachate,BH03,A,3,490.19763991,-14.93425667764,33.83800983014605,0.010948191075099593,0.3704649972215373,0.0016143881165388476,19.390415667748098,17.674629569237453
2022-07-22T10:10:00Z,T6,2022-07-22,LW_noleachate,130,A,4,561.575680586458,-15.3082724538333,38.7651874528494,0.010944079692245636,0.4242493007688245,0.0016202467873033823,19.460784162300925,17.73210996135318
2022-07-22T10:45:00Z,T6,2022-07-22,LW_noleachate,111,B,5,536.158051706875,-15.0716204159375,37.01062581105072,0.010946681102876698,0.40514351817146943,0.0016181884740588996,19.43606176192144,17.71379318987344
2022-07-22T10:45:00Z,T6,2022-07-22,LW_noleachate,112,B,6,540.0180663904,-15.65644338698,37.277080000486656,0.01094025237910632,0.4078206631614608,0.0016185028675275198,19.43983794187304,17.706829847058348
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
